Date,Lat,Lon,sst
02/03/2009,52.2705,-9.8562,6.37
02/02/2009,52.483,-9.6817,7.57
19/05/2009,52.483,-9.6817,11.22
19/05/2009,52.483,-9.6817,11.91
13/07/2009,52.483,-9.6817,15.93
13/07/2009,52.483,-9.6817,16.81
25/08/2009,52.483,-9.6817,15.86
25/08/2009,52.483,-9.6817,15.19
19/05/2009,52.4862,-9.701,11.16
19/05/2009,52.4862,-9.701,13.17
13/07/2009,52.4862,-9.701,15.91
26/08/2009,52.5778,-9.2857,14.72
26/08/2009,52.6057,-9.1957,16.5
26/08/2009,52.6028,-9.3607,16.52
02/04/2009,52.6195,-8.9877,4.34
02/04/2009,52.6195,-8.9877,4.67
20/05/2009,52.6195,-8.9877,12.07
20/05/2009,52.6195,-8.9877,13.12
15/07/2009,52.6195,-8.9877,17.4
15/07/2009,52.6195,-8.9877,18.9
02/05/2009,52.6268,-9.1348,5.25
21/05/2009,52.6268,-9.1348,12.59
16/07/2009,52.6268,-9.1348,17.5
26/08/2009,52.6268,-9.1348,16.51
21/05/2009,52.6432,-9.0038,13.16
02/05/2009,52.649,-9.0208,6.22
02/05/2009,52.649,-9.0208,5.09
21/05/2009,52.649,-9.0208,12.63
16/07/2009,52.649,-9.0208,17.64
26/08/2009,52.649,-9.0208,16.58
02/05/2009,52.657,-8.6608,3.88
21/05/2009,52.657,-8.6608,12.94
16/07/2009,52.657,-8.6608,17.56
02/05/2009,52.6538,-8.6998,3.9
21/05/2009,52.6538,-8.6998,12.96
16/07/2009,52.6538,-8.6998,17.59
21/05/2009,52.6597,-8.9868,12.57
16/07/2009,52.6597,-8.9868,17.77
02/05/2009,52.6505,-9.0867,5.4
21/05/2009,52.6505,-9.0867,12.44
16/07/2009,52.6505,-9.0867,17.48
26/08/2009,52.6505,-9.0867,16.51
02/05/2009,52.6668,-8.7048,3.88
21/05/2009,52.6668,-8.7048,13.16
16/07/2009,52.6668,-8.7048,17.72
02/05/2009,52.6737,-8.7287,3.89
21/05/2009,52.6737,-8.7287,12.94
16/07/2009,52.6737,-8.7287,17.83
02/05/2009,52.6765,-8.7628,3.87
21/05/2009,52.6765,-8.7628,12.81
16/07/2009,52.6765,-8.7628,17.73
02/05/2009,52.6808,-8.8203,3.83
21/05/2009,52.6808,-8.8203,13.13
16/07/2009,52.6808,-8.8203,17.67
02/05/2009,52.6798,-8.909,4.7
21/05/2009,52.6798,-8.909,13.38
16/07/2009,52.6798,-8.909,17.62
02/04/2009,52.6998,-9.0012,4.44
20/05/2009,52.6998,-9.0012,13.02
15/07/2009,52.6998,-9.0012,17.41
02/04/2009,52.7172,-8.973,4.35
20/05/2009,52.7172,-8.973,15.08
15/07/2009,52.7172,-8.973,17.56
02/04/2009,52.7368,-8.9838,4.43
20/05/2009,52.7368,-8.9838,12.97
15/07/2009,52.7368,-8.9838,17.59
02/04/2009,52.7602,-8.9873,4.47
20/05/2009,52.7602,-8.9873,13.56
15/07/2009,52.7602,-8.9873,17.79
02/04/2009,52.7777,-8.9492,4.16
15/07/2009,52.7777,-8.9492,18.5
02/11/2009,52.978,-6,5.9
07/07/2009,52.978,-6,15.84
09/10/2009,52.978,-6,15.25
02/10/2009,52.9822,-6.0325,5.42
06/09/2009,52.9822,-6.0325,13.2
06/09/2009,52.9822,-6.0325,15.12
07/09/2009,52.9822,-6.0325,15.18
07/09/2009,52.9822,-6.0325,15.41
09/02/2009,52.9822,-6.0325,14.96
09/02/2009,52.9822,-6.0325,13.11
09/02/2009,52.9822,-6.0325,15.73
02/11/2009,53.0072,-6.0233,6.08
07/07/2009,53.0072,-6.0233,15.88
09/10/2009,53.0072,-6.0233,15.51
02/11/2009,53.0492,-6.02,6.19
07/07/2009,53.0492,-6.02,15.18
09/10/2009,53.0492,-6.02,15.23
02/11/2009,53.1112,-6.0225,5.95
07/07/2009,53.1112,-6.0225,14.81
09/10/2009,53.1112,-6.0225,14.99
25/02/2009,53.1447,-8.939,7.3
25/02/2009,53.1447,-8.939,8.46
28/05/2009,53.1447,-8.939,13.31
28/05/2009,53.1447,-8.939,14.4
21/07/2009,53.1447,-8.939,14.3
21/07/2009,53.1447,-8.939,17.92
08/12/2009,53.1447,-8.939,16.04
02/11/2009,53.153,-6.0433,6.22
07/07/2009,53.153,-6.0433,14.05
09/10/2009,53.153,-6.0433,15.05
25/02/2009,53.1583,-8.948,8.17
25/02/2009,53.1583,-8.948,8.1
28/05/2009,53.1583,-8.948,13.56
28/05/2009,53.1583,-8.948,13.95
21/07/2009,53.1583,-8.948,16.84
21/07/2009,53.1583,-8.948,17.29
08/12/2009,53.1583,-8.948,16.65
08/12/2009,53.1583,-8.948,17.5
25/02/2009,53.1665,-8.9565,8.11
25/02/2009,53.1665,-8.9565,8.07
28/05/2009,53.1665,-8.9565,13.46
28/05/2009,53.1665,-8.9565,14.27
21/07/2009,53.1665,-8.9565,16.83
21/07/2009,53.1665,-8.9565,17.15
08/12/2009,53.1665,-8.9565,17.14
08/12/2009,53.1665,-8.9565,17.51
25/02/2009,53.1718,-8.9657,8.09
25/02/2009,53.1718,-8.9657,8.08
28/05/2009,53.1718,-8.9657,13.54
28/05/2009,53.1718,-8.9657,14.39
21/07/2009,53.1718,-8.9657,16.97
21/07/2009,53.1718,-8.9657,17.01
08/12/2009,53.1718,-8.9657,17.01
08/12/2009,53.1718,-8.9657,17.51
02/11/2009,53.2083,-6.0702,6.02
07/07/2009,53.2083,-6.0702,14.29
09/10/2009,53.2083,-6.0702,14.87
24/02/2009,53.2327,-9.1542,8.29
27/05/2009,53.2327,-9.1542,13.07
20/07/2009,53.2327,-9.1542,16.69
08/11/2009,53.2327,-9.1542,16.62
02/11/2009,53.2367,-6.0867,5.98
07/07/2009,53.2367,-6.0867,14.59
09/10/2009,53.2367,-6.0867,15.06
24/02/2009,53.2375,-9.034,8.11
27/05/2009,53.2375,-9.034,13.32
20/07/2009,53.2375,-9.034,17.03
08/11/2009,53.2375,-9.034,16.73
24/02/2009,53.2363,-9.0602,8.14
27/05/2009,53.2363,-9.0602,13.29
20/07/2009,53.2363,-9.0602,16.92
08/11/2009,53.2363,-9.0602,16.67
24/02/2009,53.2497,-9.0812,8.37
24/02/2009,53.2497,-9.0812,8.15
27/05/2009,53.2497,-9.0812,13.21
20/07/2009,53.2497,-9.0812,16.9
20/07/2009,53.2497,-9.0812,17.02
08/11/2009,53.2497,-9.0812,16.74
08/11/2009,53.2497,-9.0812,16.69
24/02/2009,53.2355,-9.1063,8.41
27/05/2009,53.2355,-9.1063,13.01
20/07/2009,53.2355,-9.1063,16.81
08/11/2009,53.2355,-9.1063,16.59
24/02/2009,53.258,-8.9695,8.07
24/02/2009,53.258,-8.9695,8.62
27/05/2009,53.258,-8.9695,13.41
27/05/2009,53.258,-8.9695,13.43
20/07/2009,53.258,-8.9695,16.79
20/07/2009,53.258,-8.9695,17.33
08/11/2009,53.258,-8.9695,16.57
08/11/2009,53.258,-8.9695,16.66
24/02/2009,53.2522,-9.0137,7.99
24/02/2009,53.2522,-9.0137,8.14
27/05/2009,53.2522,-9.0137,13.38
27/05/2009,53.2522,-9.0137,13.53
20/07/2009,53.2522,-9.0137,17.04
20/07/2009,53.2522,-9.0137,17.51
08/11/2009,53.2522,-9.0137,16.65
08/11/2009,53.2522,-9.0137,16.67
24/02/2009,53.2607,-9.0377,7.7
24/02/2009,53.254,-9.0387,7.79
24/02/2009,53.2507,-9.0495,7.83
24/02/2009,53.2507,-9.0495,8.36
24/02/2009,53.254,-9.0387,8.08
24/02/2009,53.2607,-9.0377,7.83
27/05/2009,53.2607,-9.0377,13.38
27/05/2009,53.254,-9.0387,13.3
27/05/2009,53.2507,-9.0495,13.26
27/05/2009,53.2507,-9.0495,13.45
27/05/2009,53.254,-9.0387,13.53
27/05/2009,53.2607,-9.0377,13.7
20/07/2009,53.2607,-9.0377,17.16
20/07/2009,53.254,-9.0387,17.1
20/07/2009,53.2507,-9.0495,17.2
20/07/2009,53.2507,-9.0495,17.12
20/07/2009,53.254,-9.0387,17.63
20/07/2009,53.2607,-9.0377,17.62
08/11/2009,53.2607,-9.0377,16.97
08/11/2009,53.254,-9.0387,16.65
08/11/2009,53.2507,-9.0495,16.63
08/11/2009,53.2507,-9.0495,16.78
08/11/2009,53.254,-9.0387,16.77
08/11/2009,53.2607,-9.0377,17.15
02/11/2009,53.2775,-6.0628,5.83
07/07/2009,53.2775,-6.0628,14.18
09/10/2009,53.2775,-6.0628,14.85
26/02/2009,53.2853,-9.655,8.2
25/05/2009,53.2853,-9.655,12.9
22/07/2009,53.2853,-9.655,17
02/11/2009,53.3033,-6.1152,5.85
02/11/2009,53.3033,-6.1152,5.83
07/06/2009,53.3033,-6.1152,14.83
02/11/2009,53.3247,-6.0802,5.73
07/06/2009,53.3247,-6.0802,14.48
02/11/2009,53.3317,-6.1162,5.91
07/06/2009,53.3317,-6.1162,16.17
02/11/2009,53.3185,-6.1387,5.88
06/08/2009,53.3185,-6.1387,13.03
07/07/2009,53.3185,-6.1387,14.54
26/02/2009,53.322,-9.7312,8
25/05/2009,53.322,-9.7312,12.8
22/07/2009,53.322,-9.7312,16.7
02/09/2009,53.343,-6.149,5.57
02/11/2009,53.3333,-6.137,6.04
06/08/2009,53.343,-6.149,12.87
07/07/2009,53.3333,-6.137,14.63
07/07/2009,53.343,-6.149,16.45
02/09/2009,53.343,-6.1742,6.38
06/08/2009,53.343,-6.1742,14.66
07/06/2009,53.343,-6.1742,17.53
02/09/2009,53.3438,-6.1952,4.75
06/08/2009,53.3438,-6.1952,12.93
06/08/2009,53.3438,-6.1952,13.5
07/07/2009,53.3438,-6.1952,15.85
02/09/2009,53.3455,-6.2248,3.99
06/08/2009,53.3455,-6.2248,12.58
06/08/2009,53.3455,-6.2248,12.53
07/06/2009,53.3455,-6.2248,17.43
26/02/2009,53.3358,-9.5618,8.1
26/02/2009,53.3358,-9.5618,8.4
25/05/2009,53.3358,-9.5618,13.6
25/05/2009,53.3358,-9.5618,13.8
22/07/2009,53.3358,-9.5618,17.4
22/07/2009,53.3358,-9.5618,18.4
13/08/2009,53.3358,-9.5618,17.4
13/08/2009,53.3358,-9.5618,18.6
26/02/2009,53.3373,-9.5943,8
26/02/2009,53.3373,-9.5943,9.8
25/05/2009,53.3373,-9.5943,14.1
22/07/2009,53.3373,-9.5943,18.1
22/07/2009,53.3373,-9.5943,18.2
13/08/2009,53.3373,-9.5943,16.9
13/08/2009,53.3373,-9.5943,18.8
02/09/2009,53.3565,-6.0767,5.54
07/06/2009,53.3565,-6.0767,17.28
02/11/2009,53.3517,-6.1108,5.81
07/07/2009,53.3517,-6.1108,16.43
02/11/2009,53.35,-6.1367,5.77
07/07/2009,53.35,-6.1367,15.21
06/08/2009,53.3535,-6.191,14.41
06/08/2009,53.3573,-6.2105,14.08
26/02/2009,53.3623,-9.5987,8
26/02/2009,53.3623,-9.5987,8.4
25/05/2009,53.3623,-9.5987,14.2
22/07/2009,53.3623,-9.5987,17.9
22/07/2009,53.3623,-9.5987,18.2
13/08/2009,53.3623,-9.5987,17
13/08/2009,53.3623,-9.5987,18.7
26/02/2009,53.3605,-9.6308,8.3
25/05/2009,53.3605,-9.6308,13.4
22/07/2009,53.3605,-9.6308,17.7
02/09/2009,53.3765,-6.0385,5.38
07/06/2009,53.3765,-6.0385,15.02
09/10/2009,53.3765,-6.0385,14.8
02/09/2009,53.409,-6.045,5.47
07/06/2009,53.409,-6.045,15.24
09/10/2009,53.409,-6.045,14.82
02/09/2009,53.4457,-6.1065,5.98
07/06/2009,53.4457,-6.1065,14.91
09/10/2009,53.4457,-6.1065,14.71
02/09/2009,53.4522,-6.141,4.53
06/11/2009,53.4522,-6.141,15.16
07/06/2009,53.4522,-6.141,15.68
31/08/2009,53.4522,-6.141,15.88
31/08/2009,53.4522,-6.141,16.3
02/12/2009,53.4593,-6.1582,5.34
07/08/2009,53.4593,-6.1582,16.58
07/08/2009,53.4593,-6.1582,16.88
31/08/2009,53.4582,-6.1543,15.72
31/08/2009,53.4582,-6.1543,16.75
02/12/2009,53.4577,-6.1742,3.58
02/12/2009,53.4577,-6.1742,5.45
06/11/2009,53.4577,-6.1742,14.95
06/11/2009,53.4577,-6.1742,16.98
07/08/2009,53.4577,-6.1742,16.4
07/08/2009,53.4577,-6.1742,16.74
31/08/2009,53.4577,-6.1742,16.69
31/08/2009,53.4577,-6.1742,17.03
02/12/2009,53.4612,-6.1852,4.29
02/12/2009,53.464,-6.1842,3.62
02/12/2009,53.464,-6.1842,6.64
02/12/2009,53.4612,-6.1852,5.6
06/11/2009,53.4612,-6.1852,16.38
06/11/2009,53.4612,-6.1852,17.52
07/08/2009,53.4612,-6.1852,16.39
07/08/2009,53.4612,-6.1852,17.12
31/08/2009,53.4612,-6.1852,16.44
31/08/2009,53.4612,-6.1852,16.87
09/10/2009,53.4715,-6.1037,14.46
02/12/2009,53.4685,-6.1725,2.97
02/09/2009,53.5117,-6.0805,4.96
07/06/2009,53.5117,-6.0805,15.45
09/10/2009,53.5117,-6.0805,14.3
02/09/2009,53.5068,-6.1053,4.86
07/06/2009,53.5068,-6.1053,15.42
02/12/2009,53.5103,-6.1203,5.47
06/11/2009,53.5103,-6.1203,15.76
07/08/2009,53.5103,-6.1203,14.87
02/12/2009,53.5025,-6.1443,4.7
02/12/2009,53.5025,-6.1443,5.05
06/11/2009,53.5025,-6.1443,17.85
07/08/2009,53.5025,-6.1443,16.51
31/08/2009,53.5025,-6.1443,16.64
02/09/2009,53.595,-6.1042,5.57
07/06/2009,53.595,-6.1042,12.67
09/10/2009,53.595,-6.1042,14.04
25/02/2009,53.596,-9.7063,8.07
25/02/2009,53.596,-9.7063,9.07
28/05/2009,53.596,-9.7063,11.3
28/05/2009,53.596,-9.7063,13.8
21/07/2009,53.596,-9.7063,15.56
21/07/2009,53.596,-9.7063,16.07
08/12/2009,53.596,-9.7063,15.8
08/12/2009,53.596,-9.7063,16.5
02/09/2009,53.6257,-6.1587,5.03
07/06/2009,53.6257,-6.1587,12.73
09/10/2009,53.6257,-6.1587,13.95
20/07/2009,53.7063,-6.2202,15.07
09/09/2009,53.7063,-6.2202,14.4
20/07/2009,53.7185,-6.2222,14.98
09/09/2009,53.7185,-6.2222,14.78
28/01/2009,53.7243,-6.2512,6.21
28/01/2009,53.7243,-6.2512,5.86
06/03/2009,53.7243,-6.2512,16.21
06/03/2009,53.7243,-6.2512,18.93
20/07/2009,53.7243,-6.2512,15.25
20/07/2009,53.7243,-6.2512,16.26
09/09/2009,53.7243,-6.2512,14.26
09/09/2009,53.7243,-6.2512,14.29
28/01/2009,53.7318,-6.2688,6.6
28/01/2009,53.7318,-6.2688,5.71
06/03/2009,53.7318,-6.2688,17.14
06/03/2009,53.7318,-6.2688,18.99
20/07/2009,53.7318,-6.2688,15.3
20/07/2009,53.7318,-6.2688,16.57
09/09/2009,53.7318,-6.2688,14.39
09/09/2009,53.7318,-6.2688,14.56
28/01/2009,53.7243,-6.288,5.2
28/01/2009,53.7243,-6.288,5.58
06/03/2009,53.7243,-6.288,18.64
06/03/2009,53.7243,-6.288,19.08
20/07/2009,53.7243,-6.288,16.02
20/07/2009,53.7243,-6.288,16.6
09/09/2009,53.7243,-6.288,14.23
09/09/2009,53.7243,-6.288,14.78
20/07/2009,53.734,-6.2293,14.89
09/09/2009,53.734,-6.2293,15.51
23/07/2009,53.7792,-9.9205,15.62
08/10/2009,53.7792,-9.9205,15.62
23/02/2009,53.7975,-9.5807,8.72
26/05/2009,53.7975,-9.5807,13.2
23/07/2009,53.7975,-9.5807,16.49
08/10/2009,53.7975,-9.5807,16.49
23/02/2009,53.7955,-9.6017,8.46
26/05/2009,53.7955,-9.6017,12.99
26/05/2009,53.7955,-9.6017,13.41
23/07/2009,53.7955,-9.6017,16.46
08/10/2009,53.7955,-9.6017,16.35
23/07/2009,53.7998,-9.721,16.02
08/10/2009,53.7998,-9.721,16.15
23/07/2009,53.796,-9.7763,15.86
08/10/2009,53.796,-9.7763,15.94
23/02/2009,53.8023,-9.6153,8.22
26/05/2009,53.8023,-9.6153,12.81
26/05/2009,53.8023,-9.6153,13.43
23/07/2009,53.8023,-9.6153,16.33
08/10/2009,53.8023,-9.6153,16.29
23/02/2009,53.8088,-9.6477,7.88
23/07/2009,53.8088,-9.6477,16.3
08/10/2009,53.8088,-9.6477,16.2
23/02/2009,53.8237,-9.6633,7.82
26/05/2009,53.8237,-9.6633,12.82
23/07/2009,53.8237,-9.6633,16.3
08/10/2009,53.8237,-9.6633,16.19
23/07/2009,53.8183,-9.9418,15
08/10/2009,53.8183,-9.9418,15.94
23/07/2009,53.8493,-9.7193,16.22
08/10/2009,53.8493,-9.7193,16.41
23/07/2009,53.838,-9.7885,16.08
08/10/2009,53.838,-9.7885,16.17
23/02/2009,53.8628,-9.6415,7.83
26/05/2009,53.8628,-9.6415,13.21
23/07/2009,53.8628,-9.6415,16.12
08/10/2009,53.8628,-9.6415,16.69
23/02/2009,53.8642,-9.6668,7.68
26/05/2009,53.8642,-9.6668,12.94
23/07/2009,53.8642,-9.6668,16.25
08/10/2009,53.8642,-9.6668,16.57
23/02/2009,53.8805,-9.6033,8.06
23/02/2009,53.8805,-9.6033,7.9
26/05/2009,53.8805,-9.6033,13
26/05/2009,53.8805,-9.6033,13.77
23/07/2009,53.8805,-9.6033,16.3
23/07/2009,53.8805,-9.6033,16.5
08/10/2009,53.8805,-9.6033,16.2
23/02/2009,53.886,-9.558,7.7
23/02/2009,53.886,-9.558,8.66
26/05/2009,53.886,-9.558,11.54
26/05/2009,53.886,-9.558,15.3
23/07/2009,53.886,-9.558,15.66
08/10/2009,53.886,-9.558,15.83
23/02/2009,53.884,-9.5797,8.7
23/02/2009,53.884,-9.5797,8.29
26/05/2009,53.884,-9.5797,13.14
26/05/2009,53.884,-9.5797,14.45
23/07/2009,53.884,-9.5797,16.4
23/07/2009,53.884,-9.5797,16.51
08/10/2009,53.884,-9.5797,16.28
23/02/2009,53.8875,-9.5855,8.26
23/02/2009,53.8875,-9.5855,8.09
26/05/2009,53.8875,-9.5855,13.11
26/05/2009,53.8875,-9.5855,14
23/07/2009,53.8875,-9.5855,16.49
08/10/2009,53.8875,-9.5855,16.35
06/04/2009,53.9457,-6.3052,14.98
29/07/2009,53.9457,-6.3052,15.47
06/04/2009,53.9608,-6.2823,14.8
29/07/2009,53.9608,-6.2823,15.86
06/04/2009,53.972,-6.2557,14.44
29/07/2009,53.972,-6.2557,16.53
06/04/2009,53.9743,-6.2968,16.07
06/04/2009,53.9743,-6.2968,17.65
29/07/2009,53.9743,-6.2968,16.03
06/04/2009,53.9845,-6.311,16.28
06/04/2009,53.9845,-6.311,18.22
29/07/2009,53.9845,-6.311,16.08
29/07/2009,53.9845,-6.311,16.8
06/04/2009,54.004,-6.328,17.79
06/04/2009,54.004,-6.328,18.66
29/07/2009,54.004,-6.328,15.67
29/07/2009,54.004,-6.328,16.47
29/01/2009,54.009,-6.3493,5.57
29/01/2009,54.009,-6.3493,5.99
06/04/2009,54.009,-6.3493,18.85
06/04/2009,54.0087,-6.3412,18.45
06/04/2009,54.009,-6.3493,19.57
29/07/2009,54.009,-6.3493,15.06
29/07/2009,54.0087,-6.3412,15.46
29/07/2009,54.0087,-6.3412,16.61
29/07/2009,54.009,-6.3493,16.56
09/10/2009,54.009,-6.3493,13.9
09/10/2009,54.009,-6.3493,16.2
29/01/2009,54.0075,-6.3643,5.44
29/01/2009,54.0075,-6.3643,5.66
06/04/2009,54.0075,-6.3643,18.68
06/04/2009,54.0075,-6.3643,18.33
29/07/2009,54.0075,-6.3643,15.58
29/07/2009,54.0075,-6.3643,16.15
09/10/2009,54.0075,-6.3643,12.9
09/10/2009,54.0075,-6.3643,15.5
15/06/2009,54.0505,-9.9018,14.91
15/06/2009,54.0835,-9.8792,14.92
02/04/2009,54.1095,-9.8377,3.81
15/06/2009,54.1095,-9.8377,17.55
14/09/2009,54.1095,-9.8377,16.8
02/02/2009,54.1293,-9.1402,5.33
02/02/2009,54.1293,-9.1402,5.37
17/06/2009,54.1293,-9.1402,17.95
14/07/2009,54.1293,-9.1402,16.83
14/07/2009,54.1293,-9.1402,16.46
15/09/2009,54.1293,-9.1402,15.66
02/02/2009,54.1382,-9.138,5.34
02/02/2009,54.1495,-9.1397,5.22
02/02/2009,54.1382,-9.138,5.44
02/02/2009,54.1495,-9.1397,5.42
17/06/2009,54.1382,-9.138,17.08
17/06/2009,54.1495,-9.1397,16.7
17/06/2009,54.1382,-9.138,18.03
17/06/2009,54.1495,-9.1397,17.9
14/07/2009,54.1382,-9.138,17.02
14/07/2009,54.1495,-9.1397,16.8
14/07/2009,54.1382,-9.138,16.62
14/07/2009,54.1495,-9.1397,16.92
15/09/2009,54.1382,-9.138,15.39
15/09/2009,54.1495,-9.1397,15.38
15/09/2009,54.1382,-9.138,15.76
15/09/2009,54.1495,-9.1397,15.53
02/02/2009,54.1607,-9.1383,5.17
02/02/2009,54.1607,-9.1383,5.44
17/06/2009,54.1607,-9.1383,16.61
17/06/2009,54.1607,-9.1383,17.13
14/07/2009,54.1607,-9.1383,16.61
14/07/2009,54.1607,-9.1383,16.91
15/09/2009,54.1607,-9.1383,15.22
15/09/2009,54.1607,-9.1383,15.49
02/02/2009,54.1708,-9.1375,5.3
02/02/2009,54.1708,-9.1375,5.47
17/06/2009,54.1708,-9.1375,16.29
14/07/2009,54.1708,-9.1375,16.14
15/09/2009,54.1708,-9.1375,15.21
02/02/2009,54.1933,-9.131,5.54
17/06/2009,54.1933,-9.131,15
14/07/2009,54.1933,-9.131,16.9
15/09/2009,54.1933,-9.131,15.01
02/02/2009,54.1857,-9.138,5.53
17/06/2009,54.1857,-9.138,15.99
14/07/2009,54.1857,-9.138,16.08
15/09/2009,54.1857,-9.138,14.89
02/02/2009,54.2008,-9.1355,6.1
02/02/2009,54.2072,-9.1405,6.45
17/06/2009,54.2008,-9.1355,14.21
17/06/2009,54.2072,-9.1405,13.33
14/07/2009,54.2008,-9.1355,15.92
14/07/2009,54.2072,-9.1405,15.23
15/09/2009,54.2008,-9.1355,15.25
15/09/2009,54.2072,-9.1405,15.57
16/06/2009,54.2215,-8.5373,16.71
15/07/2009,54.2215,-8.5373,18.66
16/09/2009,54.2215,-8.5373,13.56
17/06/2009,54.2183,-9.1483,13.02
14/07/2009,54.2183,-9.1483,14.84
15/09/2009,54.2183,-9.1483,16.06
16/06/2009,54.2355,-8.5888,15.77
16/09/2009,54.2355,-8.5888,14.35
02/03/2009,54.2647,-8.6402,6.58
13/07/2009,54.2647,-8.6402,14.82
17/09/2009,54.2647,-8.6402,15.15
02/04/2009,54.265,-9.766,5.12
15/06/2009,54.265,-9.766,16.42
16/07/2009,54.265,-9.766,18.9
14/09/2009,54.265,-9.766,16.4
02/03/2009,54.278,-8.4825,4.44
02/03/2009,54.278,-8.4825,4.51
18/06/2009,54.278,-8.4825,16.53
18/06/2009,54.278,-8.4825,16.93
13/07/2009,54.278,-8.4825,15.56
13/07/2009,54.278,-8.4825,18.26
17/09/2009,54.278,-8.4825,15.68
17/09/2009,54.278,-8.4825,16.15
02/04/2009,54.2717,-9.8033,7.2
15/06/2009,54.2717,-9.8033,13.79
16/07/2009,54.2742,-9.8795,15.32
14/09/2009,54.2742,-9.8795,15.31
16/07/2009,54.2767,-9.9287,15.29
14/09/2009,54.2767,-9.9287,15.38
02/03/2009,54.285,-8.493,4.25
02/03/2009,54.2903,-8.4992,4.13
02/03/2009,54.285,-8.493,4.56
02/03/2009,54.2903,-8.4992,4.65
18/06/2009,54.285,-8.493,16.22
18/06/2009,54.2903,-8.4992,15.24
18/06/2009,54.285,-8.493,15.56
18/06/2009,54.2903,-8.4992,15.66
13/07/2009,54.285,-8.493,16.99
13/07/2009,54.2903,-8.4992,16.59
13/07/2009,54.285,-8.493,17.8
13/07/2009,54.2903,-8.4992,17.56
17/09/2009,54.285,-8.493,15.8
17/09/2009,54.2903,-8.4992,15.54
17/09/2009,54.285,-8.493,16.22
17/09/2009,54.2903,-8.4992,15.71
02/03/2009,54.2993,-8.516,5.47
02/03/2009,54.2993,-8.516,5.22
18/06/2009,54.2993,-8.516,15.18
18/06/2009,54.2993,-8.516,15.22
13/07/2009,54.2993,-8.516,16.32
13/07/2009,54.2993,-8.516,17.13
17/09/2009,54.2993,-8.516,15
17/09/2009,54.2993,-8.516,15.37
02/03/2009,54.2998,-8.5395,6.77
02/03/2009,54.2998,-8.5395,5.67
18/06/2009,54.2998,-8.5395,15.55
18/06/2009,54.2998,-8.5395,14.48
13/07/2009,54.2998,-8.5395,16
13/07/2009,54.2998,-8.5395,16.82
17/09/2009,54.2998,-8.5395,15.14
17/09/2009,54.2998,-8.5395,15.04
02/04/2009,54.2853,-9.8067,7.8
15/06/2009,54.2853,-9.8067,13.6
15/06/2009,54.293,-9.8078,15.02
16/07/2009,54.2853,-9.8067,17.32
14/09/2009,54.2853,-9.8067,15.5
02/04/2009,54.297,-9.8428,7.2
15/06/2009,54.297,-9.8428,13.39
16/07/2009,54.2867,-9.8463,16.01
16/07/2009,54.297,-9.8428,16.21
14/09/2009,54.2867,-9.8463,15.29
14/09/2009,54.297,-9.8428,15.08
16/07/2009,54.2883,-9.8682,15.95
14/09/2009,54.2883,-9.8682,15.32
16/07/2009,54.297,-9.8963,14.86
14/09/2009,54.297,-9.8963,15.18
02/03/2009,54.3043,-8.5768,6.99
02/03/2009,54.3043,-8.5768,5.33
18/06/2009,54.3043,-8.5768,14.74
18/06/2009,54.3043,-8.5768,14.55
13/07/2009,54.3043,-8.5768,15.85
13/07/2009,54.3043,-8.5768,16.61
17/09/2009,54.3043,-8.5768,14.95
17/09/2009,54.3043,-8.5768,15.1
02/03/2009,54.3138,-8.651,7.9
18/06/2009,54.3138,-8.651,14.07
13/07/2009,54.3138,-8.651,15.72
17/09/2009,54.3138,-8.651,14.95
16/07/2009,54.3137,-9.8843,14.99
14/09/2009,54.3137,-9.8843,15.28
16/07/2009,54.3033,-9.9322,14.86
14/09/2009,54.3033,-9.9322,15.2
16/07/2009,54.3113,-9.9735,14.89
14/09/2009,54.3113,-9.9735,15.2
02/03/2009,54.3188,-8.6043,8.13
18/06/2009,54.3188,-8.6043,14.73
13/07/2009,54.3188,-8.6043,15.44
17/09/2009,54.3188,-8.6043,14.95
02/03/2009,54.3273,-8.617,8.17
18/06/2009,54.3273,-8.617,14.47
13/07/2009,54.3273,-8.617,15.52
17/09/2009,54.3273,-8.617,14.85
17/02/2009,54.5045,-8.2087,6.57
17/02/2009,54.5045,-8.2087,6.07
07/02/2009,54.5045,-8.2087,16.64
07/02/2009,54.5045,-8.2087,17.63
28/07/2009,54.5045,-8.2087,16.17
28/07/2009,54.5045,-8.2087,15.53
26/08/2009,54.5045,-8.2087,16.09
17/02/2009,54.5043,-8.2373,5.35
07/02/2009,54.5043,-8.2373,16.58
28/07/2009,54.5043,-8.2373,16.78
26/08/2009,54.5043,-8.2373,16.19
17/02/2009,54.5108,-8.2545,6.07
07/02/2009,54.5108,-8.2545,16.27
28/07/2009,54.5108,-8.2545,16.65
26/08/2009,54.5108,-8.2545,16.17
07/02/2009,54.5152,-8.2705,16.41
26/08/2009,54.5152,-8.2705,16.19
19/02/2009,54.5958,-8.4633,7.12
07/01/2009,54.5958,-8.4633,17.23
27/07/2009,54.5958,-8.4633,16.37
25/08/2009,54.5958,-8.4633,15.88
17/02/2009,54.6055,-8.1337,7.83
17/02/2009,54.6055,-8.1337,7.81
07/02/2009,54.6055,-8.1337,19.5
07/02/2009,54.6055,-8.1337,19.4
28/07/2009,54.6055,-8.1337,16.6
28/07/2009,54.6055,-8.1337,16.8
26/08/2009,54.6055,-8.1337,15.7
26/08/2009,54.6055,-8.1337,15.64
