Date,Lon,Lat,Temperature
19/09/2007,-9.5623,51.873,14.5
20/02/2007,-9.5815,51.8707,7.61
20/02/2007,-9.5815,51.8707,7.75
27/06/2007,-9.5713,51.8747,15.15
27/06/2007,-9.5815,51.8707,14.97
27/06/2007,-9.5713,51.8747,15.87
27/06/2007,-9.5815,51.8707,15.7
15/08/2007,-9.5815,51.8707,15.84
15/08/2007,-9.5815,51.8707,13.44
19/09/2007,-9.5713,51.8747,15.4
19/09/2007,-9.5815,51.8707,15.54
19/09/2007,-9.5713,51.8747,15.46
19/09/2007,-9.5815,51.8707,15.49
20/02/2007,-9.5888,51.8727,7.86
20/02/2007,-9.5888,51.8727,9.1
27/06/2007,-9.5888,51.8727,14.99
27/06/2007,-9.5888,51.8727,15.52
15/08/2007,-9.5888,51.8727,15.73
15/08/2007,-9.5888,51.8727,17.69
19/09/2007,-9.5888,51.8727,15.57
27/06/2007,-9.6058,51.8698,15.05
27/06/2007,-9.6058,51.8698,15.69
19/09/2007,-9.6058,51.8698,15.65
19/09/2007,-9.6058,51.8698,15.7
12/06/2007,-8.1713,51.8983,18.9
12/06/2007,-8.1823,51.8952,19.34
10/07/2007,-8.1713,51.8983,15.07
10/07/2007,-8.1823,51.8952,15.72
21/08/2007,-8.1823,51.8952,15.04
21/08/2007,-8.1713,51.8983,13.4
27/02/2007,-8.2708,51.8852,9.29
12/06/2007,-8.2708,51.8852,19.44
10/07/2007,-8.2708,51.8852,14.95
21/08/2007,-8.2708,51.8852,15.4
28/02/2007,-8.3565,51.8867,8.62
11/06/2007,-8.3565,51.8867,19.03
11/06/2007,-8.3565,51.8867,19.0
09/07/2007,-8.3565,51.8867,14.6
20/08/2007,-8.3565,51.8867,15.3
20/08/2007,-8.3565,51.8867,16.5
28/02/2007,-8.39,51.8983,8.51
11/06/2007,-8.39,51.8983,18.86
11/06/2007,-8.39,51.8983,19.49
09/07/2007,-8.39,51.8983,15.2
09/07/2007,-8.39,51.8983,15.63
20/08/2007,-8.39,51.8983,15.21
28/02/2007,-8.459,51.8995,8.05
28/02/2007,-8.459,51.8995,8.41
11/06/2007,-8.459,51.8995,17.83
11/06/2007,-8.459,51.8995,18.71
09/07/2007,-8.459,51.8995,15.19
09/07/2007,-8.459,51.8995,15.44
20/08/2007,-8.459,51.8995,15.92
20/08/2007,-8.459,51.8995,16.41
12/06/2007,-8.4692,51.8953,16.6
12/06/2007,-8.4692,51.8953,17.1
10/07/2007,-8.4692,51.8953,14.7
10/07/2007,-8.4692,51.8953,15.3
21/08/2007,-8.4692,51.8953,15.4
21/08/2007,-8.4692,51.8953,15.1
12/06/2007,-8.4997,51.8965,17.0
12/06/2007,-8.4947,51.8933,16.4
21/08/2007,-8.4947,51.8933,15.3
21/08/2007,-8.4997,51.8965,15.6
12/06/2007,-8.5062,51.892,14.9
12/06/2007,-8.5107,51.8947,16.3
21/08/2007,-8.5062,51.892,13.3
21/08/2007,-8.5107,51.8947,15.1
12/06/2007,-8.1773,51.906,18.36
10/07/2007,-8.1773,51.906,14.22
21/08/2007,-8.1773,51.906,12.7
12/06/2007,-8.3175,51.9048,18.4
10/07/2007,-8.3175,51.9048,13.8
10/07/2007,-8.3175,51.9048,15.0
21/08/2007,-8.3175,51.9048,15.0
12/06/2007,-8.3963,51.9068,17.5
12/06/2007,-8.3963,51.9068,18.4
10/07/2007,-8.3963,51.9068,12.9
10/07/2007,-8.3963,51.9068,15.7
21/08/2007,-8.3963,51.9068,13.1
21/08/2007,-8.3963,51.9068,15.1
28/02/2007,-8.4025,51.9013,8.48
28/02/2007,-8.4025,51.9013,8.75
11/06/2007,-8.4025,51.9013,19.07
11/06/2007,-8.4025,51.9013,19.16
09/07/2007,-8.4025,51.9013,15.28
09/07/2007,-8.4025,51.9013,16.0
20/08/2007,-8.4025,51.9013,15.75
20/08/2007,-8.4025,51.9013,16.57
28/02/2007,-8.4235,51.9005,8.27
